Zeit [ms]	Uin A [V]	Uin B [V]
102.660000000	1.300695378	1.965613209
102.680000000	1.300695378	1.964964192
102.700000000	1.299397345	1.964639684
102.720000000	1.299397345	1.963341650
102.740000000	1.298423819	1.963017141
102.760000000	1.297774802	1.962692633
102.780000000	1.297125786	1.961394599
102.800000000	1.295827752	1.960745582
102.820000000	1.295178735	1.959447548
102.840000000	1.293880701	1.958149514
102.860000000	1.293556193	1.957500497
102.880000000	1.291933651	1.955877954
102.900000000	1.290311109	1.954255412
102.920000000	1.289337583	1.952957378
102.940000000	1.288039550	1.951334835
102.960000000	1.286417007	1.949712293
102.980000000	1.285118974	1.948414259
103.000000000	1.283171923	1.946142699
103.020000000	1.281549381	1.944520157
103.040000000	1.279602330	1.942897614
103.060000000	1.277979788	1.941275072
103.080000000	1.275708229	1.938679004
103.100000000	1.274085687	1.937705478
103.120000000	1.272138637	1.934460394
103.140000000	1.269542569	1.932513343
103.160000000	1.267595519	1.929917275
103.180000000	1.265648468	1.927645715
103.200000000	1.263052401	1.925049647
103.220000000	1.261105350	1.923102596
103.240000000	1.258184774	1.920182020
103.260000000	1.255588707	1.917261443
103.280000000	1.252668131	1.914989884
103.300000000	1.250396572	1.911744799
103.320000000	1.247151488	1.908824223
103.340000000	1.244879929	1.905903646
103.360000000	1.242283862	1.902658561
103.380000000	1.239038777	1.899413476
103.400000000	1.235793693	1.896492900
103.420000000	1.232873117	1.893572324
103.440000000	1.229952542	1.890002730
103.460000000	1.226058440	1.886757645
103.480000000	1.223137865	1.882863544
103.500000000	1.219568272	1.879293950
103.520000000	1.216323188	1.876048865
103.540000000	1.212429087	1.872479272
103.560000000	1.209508511	1.868585170
103.580000000	1.205614410	1.865015577
103.600000000	1.201720309	1.860796967
103.620000000	1.197826208	1.856902865
103.640000000	1.193932107	1.852684255
103.660000000	1.190038006	1.848790153
103.680000000	1.186468413	1.844571543
103.700000000	1.181925295	1.840677441
103.720000000	1.178031194	1.836134322
103.740000000	1.173812585	1.831591203
103.760000000	1.169593975	1.827048085
103.780000000	1.165375366	1.822504966
103.800000000	1.160832248	1.817961847
103.820000000	1.156613638	1.813418729
103.840000000	1.152070520	1.808875610
103.860000000	1.147202894	1.804332491
103.880000000	1.142984285	1.798815847
103.900000000	1.138116658	1.793623712
103.920000000	1.133573540	1.788756084
103.940000000	1.128056897	1.783563949
103.960000000	1.123513780	1.778696322
103.980000000	1.118646153	1.773179678
104.000000000	1.113778527	1.768312051
104.020000000	1.108586392	1.763119915
104.040000000	1.103718766	1.757278763
104.060000000	1.098526631	1.752086627
104.080000000	1.092685480	1.746569983
104.100000000	1.087168837	1.740728831
104.120000000	1.082625719	1.735536695
104.140000000	1.076784567	1.729695543
104.160000000	1.071267924	1.723854390
104.180000000	1.065751281	1.717688730
104.200000000	1.060234638	1.711198560
104.220000000	1.054717995	1.705681916
104.240000000	1.048552335	1.699840764
104.260000000	1.043360201	1.693350595
104.280000000	1.037194541	1.687184934
104.300000000	1.031028881	1.680694765
104.320000000	1.024538713	1.674529104
104.340000000	1.019022070	1.667714426
104.360000000	1.012856410	1.661224257
104.380000000	1.006690750	1.655383105
104.400000000	1.000200581	1.648892936
104.420000000	0.994034922	1.641753750
104.440000000	0.987544753	1.635263581
104.460000000	0.981703602	1.628773411
104.480000000	0.975213434	1.621958734
104.500000000	0.968074249	1.614819548
104.520000000	0.961584080	1.608004870
104.540000000	0.954444895	1.600541176
104.560000000	0.948279235	1.593401990
104.580000000	0.941464559	1.586587313
104.600000000	0.934000865	1.579123618
104.620000000	0.927835205	1.571984432
104.640000000	0.920047003	1.564520738
104.660000000	0.914205852	1.557381552
104.680000000	0.906742159	1.549917858
104.700000000	0.899927482	1.542454164
104.720000000	0.892139280	1.534990469
104.740000000	0.885324603	1.527202267
104.760000000	0.877860910	1.519738572
104.780000000	0.870721725	1.511950370
104.800000000	0.863582540	1.503837659
104.820000000	0.855794338	1.496049456
104.840000000	0.848655153	1.487936745
104.860000000	0.840866951	1.480148542
104.880000000	0.834376783	1.472684848
104.900000000	0.825615056	1.464247629
104.920000000	0.818151362	1.456134918
104.940000000	0.810363160	1.447697698
104.960000000	0.802899467	1.439260479
104.980000000	0.794786757	1.431472276
105.000000000	0.786998555	1.422710549
105.020000000	0.779534861	1.414273329
105.040000000	0.771097643	1.405836110
105.060000000	0.763309441	1.397723399
105.080000000	0.755521239	1.388961671
105.100000000	0.747084020	1.380524452
105.120000000	0.738971310	1.371762724
105.140000000	0.731183108	1.363000997
105.160000000	0.722745889	1.354239269
105.180000000	0.714957688	1.345153033
105.200000000	0.706844977	1.336391305
105.220000000	0.698083250	1.327629578
105.240000000	0.689646031	1.318543342
105.260000000	0.680884304	1.310106123
105.280000000	0.673096102	1.300046361
105.300000000	0.664009867	1.290960125
105.320000000	0.655897157	1.282198398
105.340000000	0.646810921	1.272463145
105.360000000	0.638373702	1.263701418
105.380000000	0.629936484	1.254290673
105.400000000	0.621174757	1.244555421
105.420000000	0.612737538	1.235144676
105.440000000	0.603002285	1.225733932
105.460000000	0.594889575	1.215674171
105.480000000	0.585803339	1.206587935
105.500000000	0.577690629	1.196528174
105.520000000	0.568604394	1.187766447
105.540000000	0.559193650	1.177706686
105.560000000	0.550431922	1.167971433
105.580000000	0.541345687	1.158236180
105.600000000	0.532259451	1.148500928
105.620000000	0.523497724	1.138765675
105.640000000	0.514411488	1.128705914
105.660000000	0.505000744	1.118646153
105.680000000	0.496239017	1.108586392
105.700000000	0.486503765	1.097877615
105.720000000	0.478066546	1.088466870
105.740000000	0.468331293	1.078082601
105.760000000	0.459569566	1.068022840
105.780000000	0.449834313	1.057638571
105.800000000	0.440748078	1.047254302
105.820000000	0.431661842	1.037194541
105.840000000	0.421926589	1.026485763
105.860000000	0.412515845	1.015776985
105.880000000	0.403429609	1.005717225
105.900000000	0.394018865	0.995657464
105.920000000	0.385581646	0.985922211
105.940000000	0.375521885	0.974239908
105.960000000	0.366111141	0.963855639
105.980000000	0.356375888	0.953471370
106.000000000	0.346965144	0.942113576
106.020000000	0.337878908	0.931729306
106.040000000	0.327819147	0.920696020
106.060000000	0.319381928	0.909662734
106.080000000	0.309971184	0.898953957
106.100000000	0.301209456	0.888894196
106.120000000	0.291149695	0.877536402
106.140000000	0.281738951	0.866503116
106.160000000	0.272977223	0.855469830
106.180000000	0.263890987	0.844436544
106.200000000	0.253182209	0.834052274
106.220000000	0.245069498	0.822369972
106.240000000	0.234685229	0.811661194
106.260000000	0.224625467	0.801276925
106.280000000	0.215863740	0.788296588
106.300000000	0.206128487	0.778236828
106.320000000	0.196393234	0.766554525
106.340000000	0.189254048	0.755196731
106.360000000	0.179843304	0.744163445
106.380000000	0.171406084	0.732805650
106.400000000	0.161995340	0.721772364
106.420000000	0.153882629	0.709116536
106.440000000	0.143498359	0.699381284
106.460000000	0.137008190	0.687049964
106.480000000	0.128246462	0.674718645
106.500000000	0.119160226	0.663360850
106.520000000	0.112021040	0.651354039
106.540000000	0.104881855	0.639996244
106.560000000	0.094173076	0.628638450
106.580000000	0.087358399	0.617605164
106.600000000	0.076325112	0.603326794
106.620000000	0.074053553	0.593267033
106.640000000	0.065616333	0.580611205
106.660000000	0.059126164	0.566981851
106.680000000	0.049715419	0.556922091
106.700000000	0.045496810	0.543941754
106.720000000	0.035437048	0.532583960
106.740000000	0.037708607	0.520577148
106.760000000	0.026999828	0.508570337
106.780000000	0.022781218	0.495914509
106.800000000	0.015317524	0.482934172
106.820000000	0.016291050	0.470927361
106.840000000	0.022456710	0.457947024
106.860000000	0.018887117	0.446589229
106.880000000	0.014668507	0.435231435
106.900000000	0.012396948	0.421602081
106.920000000	0.008502847	0.408621744
106.940000000	0.004933254	0.395316899
106.960000000	0.007529321	0.382985579
106.980000000	0.000714644	0.370329751
107.000000000	0.006880305	0.357024905
107.020000000	-0.004477491	0.345018094
107.040000000	-0.000258881	0.331388740
107.060000000	0.004933254	0.318408403
107.080000000	-0.001881424	0.306401591
107.100000000	0.007529321	0.292772237
107.120000000	0.000714644	0.280440917
107.140000000	-0.001232407	0.267136071
107.160000000	0.002986203	0.253831226
107.180000000	-0.000583390	0.240850889
107.200000000	0.000065627	0.228519568
107.220000000	0.000390136	0.214890214
107.240000000	0.000065627	0.202234385
107.260000000	0.000065627	0.188605031
107.280000000	0.002012678	0.176273711
107.300000000	0.001688169	0.162968865
107.320000000	0.000065627	0.149664019
107.340000000	0.000390136	0.136359173
107.360000000	0.001363661	0.124027853
107.380000000	0.000065627	0.110723007
107.400000000	0.000065627	0.097093652
107.420000000	0.000390136	0.084762331
107.440000000	0.001039152	0.071781994
107.460000000	-0.000258881	0.058477147
107.480000000	-0.000258881	0.045172301
107.500000000	0.000065627	0.031867455
107.520000000	0.000714644	0.018562609
107.540000000	0.000065627	0.005582271
107.560000000	0.000390136	-0.007398067
107.580000000	0.000390136	-0.020378405
107.600000000	0.000390136	-0.033358743
107.620000000	0.000065627	-0.046339082
107.640000000	0.001039152	-0.059968437
107.660000000	0.000390136	-0.072624266
107.680000000	0.000390136	-0.085280096
107.700000000	0.001039152	-0.098584943
107.720000000	0.000065627	-0.111889790
107.740000000	0.000390136	-0.124870128
107.760000000	0.000065627	-0.137850467
107.780000000	-0.000583390	-0.150506297
107.800000000	-0.000583390	-0.164135653
107.820000000	0.001039152	-0.176791483
107.840000000	0.000065627	-0.190420839
107.860000000	0.001039152	-0.203076669
107.880000000	0.000390136	-0.216057008
107.900000000	-0.000258881	-0.229037347
107.920000000	0.001363661	-0.242017686
107.940000000	0.001039152	-0.255322534
107.960000000	-0.000258881	-0.267329347
107.980000000	-0.000258881	-0.280634195
108.000000000	0.000065627	-0.293939043
108.020000000	0.000065627	-0.306919382
108.040000000	-0.000258881	-0.319899722
108.060000000	-0.000258881	-0.332555553
108.080000000	0.001688169	-0.345535892
108.100000000	0.000065627	-0.358191723
108.120000000	0.000390136	-0.371496572
108.140000000	0.000714644	-0.384152403
108.160000000	0.000390136	-0.397132743
108.180000000	0.000714644	-0.409464066
108.200000000	0.000390136	-0.422768914
108.220000000	0.001363661	-0.435749255
108.240000000	0.001039152	-0.448405086
108.260000000	0.001039152	-0.461060918
108.280000000	0.000714644	-0.473392241
108.300000000	0.000390136	-0.486697090
108.320000000	-0.000583390	-0.498703905
108.340000000	0.000065627	-0.511359737
108.360000000	-0.000583390	-0.524664587
108.380000000	-0.000258881	-0.537969436
108.400000000	0.000390136	-0.549651743
108.420000000	0.000714644	-0.562632084
108.440000000	0.001039152	-0.575287916
108.460000000	0.000390136	-0.587943749
108.480000000	-0.000258881	-0.599626056
108.500000000	0.000390136	-0.612606397
108.520000000	0.000390136	-0.624613213
108.540000000	0.000714644	-0.637269046
108.560000000	0.000714644	-0.649924879
108.580000000	0.000390136	-0.661931695
108.600000000	-0.001556915	-0.674587528
108.620000000	0.000714644	-0.686918852
108.640000000	0.000390136	-0.699250177
108.660000000	-0.000258881	-0.712230519
108.680000000	-0.000583390	-0.723912827
108.700000000	0.001363661	-0.736568661
108.720000000	0.000714644	-0.748250969
108.740000000	0.000714644	-0.760906803
108.760000000	0.001363661	-0.772264602
108.780000000	0.000714644	-0.785569453
108.800000000	0.000714644	-0.796927253
108.820000000	0.000390136	-0.808934070
108.840000000	0.000065627	-0.820940887
108.860000000	-0.000907898	-0.833596722
108.880000000	0.000065627	-0.845279030
108.900000000	0.001363661	-0.857285848
108.920000000	0.000714644	-0.868968157
108.940000000	0.000390136	-0.881299483
108.960000000	0.000065627	-0.892981792
108.980000000	0.000390136	-0.904339593
109.000000000	0.001039152	-0.916346410
109.020000000	0.000390136	-0.928028720
109.040000000	0.000390136	-0.939711029
109.060000000	0.001688169	-0.951068830
109.080000000	0.000390136	-0.963075648
109.100000000	0.000714644	-0.974433449
109.120000000	0.000390136	-0.985791251
109.140000000	0.000065627	-0.997149052
109.160000000	-0.000583390	-1.009155870
109.180000000	-0.000258881	-1.020513672
109.200000000	0.000390136	-1.031871473
109.220000000	0.001363661	-1.042904766
109.240000000	0.000390136	-1.054587077
109.260000000	0.001039152	-1.065620370
109.280000000	0.001039152	-1.076653663
109.300000000	0.000714644	-1.088335974
109.320000000	0.000714644	-1.099369267
109.340000000	0.000390136	-1.110727070
109.360000000	0.000714644	-1.121435855
109.380000000	-0.000258881	-1.132793657
109.400000000	0.000390136	-1.143177934
109.420000000	0.001688169	-1.154535736
109.440000000	0.000390136	-1.165244521
109.460000000	0.000714644	-1.175628798
109.480000000	0.000390136	-1.186662092
109.500000000	0.001363661	-1.197695387
109.520000000	-0.000583390	-1.208079664
109.540000000	-0.000583390	-1.219112958
109.560000000	-0.000258881	-1.229497235
109.580000000	0.002337186	-1.240530530
109.600000000	-0.000258881	-1.250265790
109.620000000	0.000065627	-1.260650068
109.640000000	-0.000258881	-1.271358854
109.660000000	0.000065627	-1.281418623
109.680000000	-0.000583390	-1.292127409
109.700000000	0.000714644	-1.302187178
109.720000000	0.001039152	-1.312895965
109.740000000	0.001363661	-1.322631225
109.760000000	0.001039152	-1.332690995
109.780000000	0.000714644	-1.341777238
109.800000000	0.000714644	-1.352161516
109.820000000	-0.000583390	-1.362545795
109.840000000	0.000390136	-1.372281056
109.860000000	0.000390136	-1.382665334
109.880000000	0.000390136	-1.391751578
109.900000000	-0.000583390	-1.402135857
109.920000000	-0.000583390	-1.411222101
109.940000000	0.000714644	-1.421281871
109.960000000	0.000714644	-1.431017132
109.980000000	-0.000258881	-1.439778868
110.000000000	0.000714644	-1.449514129
110.020000000	0.000714644	-1.459249391
110.040000000	0.000065627	-1.468011127
110.060000000	-0.000258881	-1.478070897
110.080000000	0.000065627	-1.486832633
110.100000000	0.000065627	-1.495918877
110.120000000	0.001039152	-1.505329631
110.140000000	0.000390136	-1.514415876
110.160000000	0.000714644	-1.522853103
110.180000000	-0.000258881	-1.531939348
110.200000000	0.000390136	-1.541025593
110.220000000	0.000065627	-1.550111838
110.240000000	0.000065627	-1.558224556
110.260000000	0.000065627	-1.567310802
110.280000000	0.000390136	-1.576397047
110.300000000	0.000390136	-1.583860748
110.320000000	0.000390136	-1.592622485
110.340000000	0.000714644	-1.601708730
110.360000000	-0.000258881	-1.609821450
110.380000000	0.000390136	-1.617609660
110.400000000	-0.000258881	-1.626371397
110.420000000	0.000065627	-1.634159607
110.440000000	0.001039152	-1.642921344
110.460000000	0.001363661	-1.650709555
110.480000000	0.000065627	-1.658822275
110.500000000	0.000065627	-1.666934994
110.520000000	-0.000258881	-1.674074188
110.540000000	0.000714644	-1.681862399
110.560000000	0.000065627	-1.689650610
110.580000000	-0.000258881	-1.697763330
110.600000000	0.000065627	-1.704902523
110.620000000	0.000390136	-1.712366225
110.640000000	0.000714644	-1.720803454
110.660000000	-0.000583390	-1.727942648
110.680000000	0.000714644	-1.735081842
110.700000000	0.000390136	-1.742221035
110.720000000	-0.000258881	-1.749684738
110.740000000	-0.000258881	-1.756174914
110.760000000	0.000390136	-1.763638617
